13/may/2022 08:13:48 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LUPO], valorSolicitud: [LUPOS], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LAKHDER], valorSolicitud: [LAKHDAR], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JON], valorSolicitud: [ION], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DANIEL JUAN], valorSolicitud: [DANIEL JUAN ESTEBAN], esAproximadaCadena: true
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ESTEBAN], valorSolicitud: [IRIARTE], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [IRIARTE], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [PANFILII], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [---], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LENA], valorSolicitud: [LENA IRENE], esAproximadaCadena: true
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [WALLGREN], valorSolicitud: [VALLGREN], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [DENES], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DESSIREE MILAGROS], valorSolicitud: [DESIREE MILAGROS], esAproximadaCadena: false
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [FRANCISCO MANUE], valorSolicitud: [FRANCISCO MANUEL], esAproximadaCadena: true
13/may/2022 08:13:51 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [SALHI], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [PETRANKA], valorSolicitud: [PETRANKA IVANOVA], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [IVANOVA], valorSolicitud: [KALAPISHEVA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [KALAPISHEVA], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [MOURAM], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [NOELIA], valorSolicitud: [NOEL], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [LAGUNA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [M.CARMEN], valorSolicitud: [MARIA CARMEN], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [HOVHANNISYAN], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [AZIRA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [HAIDER ALI], valorSolicitud: [HAIDER], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [ALI], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [AZIRA], valorSolicitud: [AZIRAR], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [IZAGUIRRE], valorSolicitud: [IZAGIRRE], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LOPEZ-CANIEGO], valorSolicitud: [LOPEZ CANIEGO], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DRI], valorSolicitud: [DRIS], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [---], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ELVIRA DE], valorSolicitud: [ELVIRA], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MINGO], valorSolicitud: [DE MINGO], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [LAABBAR], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [PENDEVA], valorSolicitud: [STOYANOVA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [STOYCHEVA], valorSolicitud: [PENDEVA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [BONAL], valorSolicitud: [JOSE MANUEL], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JOSE MANUEL], valorSolicitud: [MUÑOZ], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [INMACULADA], valorSolicitud: [MARIA INMACULADA], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MUÑOZ], valorSolicitud: [BONAL], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [SORIANO], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [Mª ANGELES], valorSolicitud: [ANGELES], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [SIDIBEH], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [SIDIBEH], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ELENA], valorSolicitud: [ELENA VIORICA], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [VIORICA], valorSolicitud: [VLAD], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [VLAD], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MOUADINE], valorSolicitud: [LMOUADINE], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [BENBRAHAM], valorSolicitud: [BEN BRAHAM], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [BERARU], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ANATOLIY], valorSolicitud: [ANATOLII], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [MELNIC], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MONTIEL], valorSolicitud: [MONTIEL AVILA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [AVILA], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA], valorSolicitud: [MARIA FRANCISCA], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [HAMZA.], valorSolicitud: [HAMZA], esAproximadaCadena: true
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [BAYBA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [EL AAMERY], valorSolicitud: [AMINE], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [AMINE], valorSolicitud: [EL AAMERY], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA AFRI], valorSolicitud: [AFRICA], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ARSHAD], valorSolicitud: [MUHAMMAD NOMAN], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MUHAMMAD], valorSolicitud: [ARSHAD], esAproximadaCadena: false
13/may/2022 08:13:52 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [NOMAN], valorSolicitud: [---], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [BRATU], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DE VASQUEZ], valorSolicitud: [GARCIA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MEZQUITA RIBEIRO], valorSolicitud: [MESQUITA RIBEIRO], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SHEJANA], valorSolicitud: [SHINZANA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [PETRUS LEONARDU JOSE], valorSolicitud: [PETRUS LEONARDUS JOSEPH M], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ZAILISKYI], valorSolicitud: [ZALISKYI], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LEKUONA], valorSolicitud: [LECUONA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MITXELENA], valorSolicitud: [MICHELENA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [KADFI], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [OSCAR J], valorSolicitud: [OSCAR J.], esAproximadaCadena: true
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA PALOMA], valorSolicitud: [PALOMA], esAproximadaCadena: true
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [OSCAR], valorSolicitud: [ANTONIO OSCAR], esAproximadaCadena: true
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ANA], valorSolicitud: [ANA ISABEL], esAproximadaCadena: true
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [CASTRO], valorSolicitud: [DE CASTRO], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GAIZKA], valorSolicitud: [GAYZKA DIMITROV], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DIMITROV], valorSolicitud: [GOMES], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [LASFAR], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [HIDAOUI], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [STEVEN], valorSolicitud: [STEVEN DANIEL], esAproximadaCadena: true
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [CHERQI], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [OUALKADI], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GARCIA], valorSolicitud: [SANCHEZ], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SANCHEZ], valorSolicitud: [GARCIA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ANTEAZNA], valorSolicitud: [ANTEZANA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GOMES], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [CASTILLO], valorSolicitud: [ASILO], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ASILO], valorSolicitud: [CASTILLO], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DELTEL], valorSolicitud: [DEL TELL], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [RUDENKO], valorSolicitud: [POZNIAKOVA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [---], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [HIDAOUI], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [TERESA M], valorSolicitud: [TERESA MARIA], esAproximadaCadena: true
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [CAMORA], valorSolicitud: [CAMARA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [ODRIS], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [PIÑAS], valorSolicitud: [PIÑA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [PIÑAS], valorSolicitud: [PIÑA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MAKSYN], valorSolicitud: [MAKSYM], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [SARHANI], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SOPHIO], valorSolicitud: [SOPHIA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [ORTOIDZE], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [VITAN], valorSolicitud: [VITAN GENOV], esAproximadaCadena: true
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GENOV], valorSolicitud: [CHAVDAROV], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [CHAVDAROV], valorSolicitud: [---], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GAVIRIA MUÑETON], valorSolicitud: [GAVIRIA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [MUÑETON], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ALAGHA M A], valorSolicitud: [ALAGHA], esAproximadaCadena: false
13/may/2022 08:13:53 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [ALAGA], esAproximadaCadena: false
13/may/2022 08:13:54 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [], esAproximadaCadena: true
13/may/2022 08:13:54 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LABANDA], valorSolicitud: [LAVANDA], esAproximadaCadena: false
13/may/2022 08:13:54 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [HIDAOUI], esAproximadaCadena: false
13/may/2022 08:13:54 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [BENLOUKILIA], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:13:54 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [RANA Z M], valorSolicitud: [RANA], esAproximadaCadena: true
13/may/2022 08:13:54 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [ALMOGHANY], esAproximadaCadena: false
